storm_id,storm_name,timestamp,timecode,lat,lon,m1_combined,m1_c13,m2_combined,m2_c13
2021al18,Hurricane Sam,2021-09-23 12:00:00,2021266120,10.60,-37.08,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/12/OR_ABI-L2-MCMIPM1-M6_G16_s2021266120,s3://noaa-goes16/ABI-L1b-RadM/2021/266/12/OR_ABI-L1b-RadM1-M6C13_G16_s2021266120,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/12/OR_ABI-L2-MCMIPM2-M6_G16_s2021266120,s3://noaa-goes16/ABI-L1b-RadM/2021/266/12/OR_ABI-L1b-RadM2-M6C13_G16_s2021266120
2021al18,Hurricane Sam,2021-09-23 12:30:00,2021266123,10.61,-37.19,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/12/OR_ABI-L2-MCMIPM1-M6_G16_s2021266123,s3://noaa-goes16/ABI-L1b-RadM/2021/266/12/OR_ABI-L1b-RadM1-M6C13_G16_s2021266123,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/12/OR_ABI-L2-MCMIPM2-M6_G16_s2021266123,s3://noaa-goes16/ABI-L1b-RadM/2021/266/12/OR_ABI-L1b-RadM2-M6C13_G16_s2021266123
2021al18,Hurricane Sam,2021-09-23 13:00:00,2021266130,10.63,-37.31,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/13/OR_ABI-L2-MCMIPM1-M6_G16_s2021266130,s3://noaa-goes16/ABI-L1b-RadM/2021/266/13/OR_ABI-L1b-RadM1-M6C13_G16_s2021266130,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/13/OR_ABI-L2-MCMIPM2-M6_G16_s2021266130,s3://noaa-goes16/ABI-L1b-RadM/2021/266/13/OR_ABI-L1b-RadM2-M6C13_G16_s2021266130
2021al18,Hurricane Sam,2021-09-23 13:30:00,2021266133,10.85,-37.74,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/13/OR_ABI-L2-MCMIPM1-M6_G16_s2021266133,s3://noaa-goes16/ABI-L1b-RadM/2021/266/13/OR_ABI-L1b-RadM1-M6C13_G16_s2021266133,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/13/OR_ABI-L2-MCMIPM2-M6_G16_s2021266133,s3://noaa-goes16/ABI-L1b-RadM/2021/266/13/OR_ABI-L1b-RadM2-M6C13_G16_s2021266133
2021al18,Hurricane Sam,2021-09-23 14:00:00,2021266140,10.86,-37.86,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/14/OR_ABI-L2-MCMIPM1-M6_G16_s2021266140,s3://noaa-goes16/ABI-L1b-RadM/2021/266/14/OR_ABI-L1b-RadM1-M6C13_G16_s2021266140,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/14/OR_ABI-L2-MCMIPM2-M6_G16_s2021266140,s3://noaa-goes16/ABI-L1b-RadM/2021/266/14/OR_ABI-L1b-RadM2-M6C13_G16_s2021266140
2021al18,Hurricane Sam,2021-09-23 14:30:00,2021266143,10.88,-37.98,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/14/OR_ABI-L2-MCMIPM1-M6_G16_s2021266143,s3://noaa-goes16/ABI-L1b-RadM/2021/266/14/OR_ABI-L1b-RadM1-M6C13_G16_s2021266143,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/14/OR_ABI-L2-MCMIPM2-M6_G16_s2021266143,s3://noaa-goes16/ABI-L1b-RadM/2021/266/14/OR_ABI-L1b-RadM2-M6C13_G16_s2021266143
2021al18,Hurricane Sam,2021-09-23 15:00:00,2021266150,10.90,-38.10,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/15/OR_ABI-L2-MCMIPM1-M6_G16_s2021266150,s3://noaa-goes16/ABI-L1b-RadM/2021/266/15/OR_ABI-L1b-RadM1-M6C13_G16_s2021266150,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/15/OR_ABI-L2-MCMIPM2-M6_G16_s2021266150,s3://noaa-goes16/ABI-L1b-RadM/2021/266/15/OR_ABI-L1b-RadM2-M6C13_G16_s2021266150
2021al18,Hurricane Sam,2021-09-23 15:30:00,2021266153,10.92,-38.22,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/15/OR_ABI-L2-MCMIPM1-M6_G16_s2021266153,s3://noaa-goes16/ABI-L1b-RadM/2021/266/15/OR_ABI-L1b-RadM1-M6C13_G16_s2021266153,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/15/OR_ABI-L2-MCMIPM2-M6_G16_s2021266153,s3://noaa-goes16/ABI-L1b-RadM/2021/266/15/OR_ABI-L1b-RadM2-M6C13_G16_s2021266153
2021al18,Hurricane Sam,2021-09-23 16:00:00,2021266160,10.94,-38.34,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/16/OR_ABI-L2-MCMIPM1-M6_G16_s2021266160,s3://noaa-goes16/ABI-L1b-RadM/2021/266/16/OR_ABI-L1b-RadM1-M6C13_G16_s2021266160,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/16/OR_ABI-L2-MCMIPM2-M6_G16_s2021266160,s3://noaa-goes16/ABI-L1b-RadM/2021/266/16/OR_ABI-L1b-RadM2-M6C13_G16_s2021266160
2021al18,Hurricane Sam,2021-09-23 16:30:00,2021266163,10.96,-38.46,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/16/OR_ABI-L2-MCMIPM1-M6_G16_s2021266163,s3://noaa-goes16/ABI-L1b-RadM/2021/266/16/OR_ABI-L1b-RadM1-M6C13_G16_s2021266163,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/16/OR_ABI-L2-MCMIPM2-M6_G16_s2021266163,s3://noaa-goes16/ABI-L1b-RadM/2021/266/16/OR_ABI-L1b-RadM2-M6C13_G16_s2021266163
2021al18,Hurricane Sam,2021-09-23 17:00:00,2021266170,10.98,-38.59,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/17/OR_ABI-L2-MCMIPM1-M6_G16_s2021266170,s3://noaa-goes16/ABI-L1b-RadM/2021/266/17/OR_ABI-L1b-RadM1-M6C13_G16_s2021266170,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/17/OR_ABI-L2-MCMIPM2-M6_G16_s2021266170,s3://noaa-goes16/ABI-L1b-RadM/2021/266/17/OR_ABI-L1b-RadM2-M6C13_G16_s2021266170
2021al18,Hurricane Sam,2021-09-23 17:30:00,2021266173,11.00,-38.71,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/17/OR_ABI-L2-MCMIPM1-M6_G16_s2021266173,s3://noaa-goes16/ABI-L1b-RadM/2021/266/17/OR_ABI-L1b-RadM1-M6C13_G16_s2021266173,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/17/OR_ABI-L2-MCMIPM2-M6_G16_s2021266173,s3://noaa-goes16/ABI-L1b-RadM/2021/266/17/OR_ABI-L1b-RadM2-M6C13_G16_s2021266173
2021al18,Hurricane Sam,2021-09-23 18:00:00,2021266180,11.02,-38.83,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/18/OR_ABI-L2-MCMIPM1-M6_G16_s2021266180,s3://noaa-goes16/ABI-L1b-RadM/2021/266/18/OR_ABI-L1b-RadM1-M6C13_G16_s2021266180,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/18/OR_ABI-L2-MCMIPM2-M6_G16_s2021266180,s3://noaa-goes16/ABI-L1b-RadM/2021/266/18/OR_ABI-L1b-RadM2-M6C13_G16_s2021266180
2021al18,Hurricane Sam,2021-09-23 18:30:00,2021266183,11.04,-38.95,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/18/OR_ABI-L2-MCMIPM1-M6_G16_s2021266183,s3://noaa-goes16/ABI-L1b-RadM/2021/266/18/OR_ABI-L1b-RadM1-M6C13_G16_s2021266183,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/18/OR_ABI-L2-MCMIPM2-M6_G16_s2021266183,s3://noaa-goes16/ABI-L1b-RadM/2021/266/18/OR_ABI-L1b-RadM2-M6C13_G16_s2021266183
2021al18,Hurricane Sam,2021-09-23 19:00:00,2021266190,11.06,-39.08,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/19/OR_ABI-L2-MCMIPM1-M6_G16_s2021266190,s3://noaa-goes16/ABI-L1b-RadM/2021/266/19/OR_ABI-L1b-RadM1-M6C13_G16_s2021266190,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/19/OR_ABI-L2-MCMIPM2-M6_G16_s2021266190,s3://noaa-goes16/ABI-L1b-RadM/2021/266/19/OR_ABI-L1b-RadM2-M6C13_G16_s2021266190
2021al18,Hurricane Sam,2021-09-23 19:30:00,2021266193,11.08,-39.47,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/19/OR_ABI-L2-MCMIPM1-M6_G16_s2021266193,s3://noaa-goes16/ABI-L1b-RadM/2021/266/19/OR_ABI-L1b-RadM1-M6C13_G16_s2021266193,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/19/OR_ABI-L2-MCMIPM2-M6_G16_s2021266193,s3://noaa-goes16/ABI-L1b-RadM/2021/266/19/OR_ABI-L1b-RadM2-M6C13_G16_s2021266193
2021al18,Hurricane Sam,2021-09-23 20:00:00,2021266200,11.06,-39.56,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/20/OR_ABI-L2-MCMIPM1-M6_G16_s2021266200,s3://noaa-goes16/ABI-L1b-RadM/2021/266/20/OR_ABI-L1b-RadM1-M6C13_G16_s2021266200,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/20/OR_ABI-L2-MCMIPM2-M6_G16_s2021266200,s3://noaa-goes16/ABI-L1b-RadM/2021/266/20/OR_ABI-L1b-RadM2-M6C13_G16_s2021266200
2021al18,Hurricane Sam,2021-09-23 20:30:00,2021266203,11.08,-39.68,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/20/OR_ABI-L2-MCMIPM1-M6_G16_s2021266203,s3://noaa-goes16/ABI-L1b-RadM/2021/266/20/OR_ABI-L1b-RadM1-M6C13_G16_s2021266203,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/20/OR_ABI-L2-MCMIPM2-M6_G16_s2021266203,s3://noaa-goes16/ABI-L1b-RadM/2021/266/20/OR_ABI-L1b-RadM2-M6C13_G16_s2021266203
2021al18,Hurricane Sam,2021-09-23 21:00:00,2021266210,11.10,-39.70,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/21/OR_ABI-L2-MCMIPM1-M6_G16_s2021266210,s3://noaa-goes16/ABI-L1b-RadM/2021/266/21/OR_ABI-L1b-RadM1-M6C13_G16_s2021266210,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/21/OR_ABI-L2-MCMIPM2-M6_G16_s2021266210,s3://noaa-goes16/ABI-L1b-RadM/2021/266/21/OR_ABI-L1b-RadM2-M6C13_G16_s2021266210
2021al18,Hurricane Sam,2021-09-23 21:30:00,2021266213,11.12,-39.81,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/21/OR_ABI-L2-MCMIPM1-M6_G16_s2021266213,s3://noaa-goes16/ABI-L1b-RadM/2021/266/21/OR_ABI-L1b-RadM1-M6C13_G16_s2021266213,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/21/OR_ABI-L2-MCMIPM2-M6_G16_s2021266213,s3://noaa-goes16/ABI-L1b-RadM/2021/266/21/OR_ABI-L1b-RadM2-M6C13_G16_s2021266213
2021al18,Hurricane Sam,2021-09-23 22:00:00,2021266220,11.14,-39.93,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/22/OR_ABI-L2-MCMIPM1-M6_G16_s2021266220,s3://noaa-goes16/ABI-L1b-RadM/2021/266/22/OR_ABI-L1b-RadM1-M6C13_G16_s2021266220,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/22/OR_ABI-L2-MCMIPM2-M6_G16_s2021266220,s3://noaa-goes16/ABI-L1b-RadM/2021/266/22/OR_ABI-L1b-RadM2-M6C13_G16_s2021266220
2021al18,Hurricane Sam,2021-09-23 22:30:00,2021266223,11.16,-40.05,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/22/OR_ABI-L2-MCMIPM1-M6_G16_s2021266223,s3://noaa-goes16/ABI-L1b-RadM/2021/266/22/OR_ABI-L1b-RadM1-M6C13_G16_s2021266223,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/22/OR_ABI-L2-MCMIPM2-M6_G16_s2021266223,s3://noaa-goes16/ABI-L1b-RadM/2021/266/22/OR_ABI-L1b-RadM2-M6C13_G16_s2021266223
2021al18,Hurricane Sam,2021-09-23 23:00:00,2021266230,11.18,-40.17,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/23/OR_ABI-L2-MCMIPM1-M6_G16_s2021266230,s3://noaa-goes16/ABI-L1b-RadM/2021/266/23/OR_ABI-L1b-RadM1-M6C13_G16_s2021266230,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/23/OR_ABI-L2-MCMIPM2-M6_G16_s2021266230,s3://noaa-goes16/ABI-L1b-RadM/2021/266/23/OR_ABI-L1b-RadM2-M6C13_G16_s2021266230
2021al18,Hurricane Sam,2021-09-23 23:30:00,2021266233,11.21,-40.29,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/23/OR_ABI-L2-MCMIPM1-M6_G16_s2021266233,s3://noaa-goes16/ABI-L1b-RadM/2021/266/23/OR_ABI-L1b-RadM1-M6C13_G16_s2021266233,s3://noaa-goes16/ABI-L2-MCMIPM/2021/266/23/OR_ABI-L2-MCMIPM2-M6_G16_s2021266233,s3://noaa-goes16/ABI-L1b-RadM/2021/266/23/OR_ABI-L1b-RadM2-M6C13_G16_s2021266233
2021al18,Hurricane Sam,2021-09-24 00:00:00,2021267000,11.23,-40.41,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/00/OR_ABI-L2-MCMIPM1-M6_G16_s2021267000,s3://noaa-goes16/ABI-L1b-RadM/2021/267/00/OR_ABI-L1b-RadM1-M6C13_G16_s2021267000,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/00/OR_ABI-L2-MCMIPM2-M6_G16_s2021267000,s3://noaa-goes16/ABI-L1b-RadM/2021/267/00/OR_ABI-L1b-RadM2-M6C13_G16_s2021267000
2021al18,Hurricane Sam,2021-09-24 00:30:00,2021267003,11.25,-40.53,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/00/OR_ABI-L2-MCMIPM1-M6_G16_s2021267003,s3://noaa-goes16/ABI-L1b-RadM/2021/267/00/OR_ABI-L1b-RadM1-M6C13_G16_s2021267003,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/00/OR_ABI-L2-MCMIPM2-M6_G16_s2021267003,s3://noaa-goes16/ABI-L1b-RadM/2021/267/00/OR_ABI-L1b-RadM2-M6C13_G16_s2021267003
2021al18,Hurricane Sam,2021-09-24 01:00:00,2021267010,11.27,-40.66,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/01/OR_ABI-L2-MCMIPM1-M6_G16_s2021267010,s3://noaa-goes16/ABI-L1b-RadM/2021/267/01/OR_ABI-L1b-RadM1-M6C13_G16_s2021267010,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/01/OR_ABI-L2-MCMIPM2-M6_G16_s2021267010,s3://noaa-goes16/ABI-L1b-RadM/2021/267/01/OR_ABI-L1b-RadM2-M6C13_G16_s2021267010
2021al18,Hurricane Sam,2021-09-24 01:30:00,2021267013,11.12,-40.65,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/01/OR_ABI-L2-MCMIPM1-M6_G16_s2021267013,s3://noaa-goes16/ABI-L1b-RadM/2021/267/01/OR_ABI-L1b-RadM1-M6C13_G16_s2021267013,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/01/OR_ABI-L2-MCMIPM2-M6_G16_s2021267013,s3://noaa-goes16/ABI-L1b-RadM/2021/267/01/OR_ABI-L1b-RadM2-M6C13_G16_s2021267013
2021al18,Hurricane Sam,2021-09-24 02:00:00,2021267020,11.17,-40.69,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/02/OR_ABI-L2-MCMIPM1-M6_G16_s2021267020,s3://noaa-goes16/ABI-L1b-RadM/2021/267/02/OR_ABI-L1b-RadM1-M6C13_G16_s2021267020,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/02/OR_ABI-L2-MCMIPM2-M6_G16_s2021267020,s3://noaa-goes16/ABI-L1b-RadM/2021/267/02/OR_ABI-L1b-RadM2-M6C13_G16_s2021267020
2021al18,Hurricane Sam,2021-09-24 02:30:00,2021267023,11.19,-40.79,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/02/OR_ABI-L2-MCMIPM1-M6_G16_s2021267023,s3://noaa-goes16/ABI-L1b-RadM/2021/267/02/OR_ABI-L1b-RadM1-M6C13_G16_s2021267023,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/02/OR_ABI-L2-MCMIPM2-M6_G16_s2021267023,s3://noaa-goes16/ABI-L1b-RadM/2021/267/02/OR_ABI-L1b-RadM2-M6C13_G16_s2021267023
2021al18,Hurricane Sam,2021-09-24 03:00:00,2021267030,11.20,-40.90,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/03/OR_ABI-L2-MCMIPM1-M6_G16_s2021267030,s3://noaa-goes16/ABI-L1b-RadM/2021/267/03/OR_ABI-L1b-RadM1-M6C13_G16_s2021267030,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/03/OR_ABI-L2-MCMIPM2-M6_G16_s2021267030,s3://noaa-goes16/ABI-L1b-RadM/2021/267/03/OR_ABI-L1b-RadM2-M6C13_G16_s2021267030
2021al18,Hurricane Sam,2021-09-24 03:30:00,2021267033,11.21,-41.01,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/03/OR_ABI-L2-MCMIPM1-M6_G16_s2021267033,s3://noaa-goes16/ABI-L1b-RadM/2021/267/03/OR_ABI-L1b-RadM1-M6C13_G16_s2021267033,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/03/OR_ABI-L2-MCMIPM2-M6_G16_s2021267033,s3://noaa-goes16/ABI-L1b-RadM/2021/267/03/OR_ABI-L1b-RadM2-M6C13_G16_s2021267033
2021al18,Hurricane Sam,2021-09-24 04:00:00,2021267040,11.23,-41.12,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/04/OR_ABI-L2-MCMIPM1-M6_G16_s2021267040,s3://noaa-goes16/ABI-L1b-RadM/2021/267/04/OR_ABI-L1b-RadM1-M6C13_G16_s2021267040,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/04/OR_ABI-L2-MCMIPM2-M6_G16_s2021267040,s3://noaa-goes16/ABI-L1b-RadM/2021/267/04/OR_ABI-L1b-RadM2-M6C13_G16_s2021267040
2021al18,Hurricane Sam,2021-09-24 04:30:00,2021267043,11.24,-41.23,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/04/OR_ABI-L2-MCMIPM1-M6_G16_s2021267043,s3://noaa-goes16/ABI-L1b-RadM/2021/267/04/OR_ABI-L1b-RadM1-M6C13_G16_s2021267043,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/04/OR_ABI-L2-MCMIPM2-M6_G16_s2021267043,s3://noaa-goes16/ABI-L1b-RadM/2021/267/04/OR_ABI-L1b-RadM2-M6C13_G16_s2021267043
2021al18,Hurricane Sam,2021-09-24 05:00:00,2021267050,11.25,-41.34,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/05/OR_ABI-L2-MCMIPM1-M6_G16_s2021267050,s3://noaa-goes16/ABI-L1b-RadM/2021/267/05/OR_ABI-L1b-RadM1-M6C13_G16_s2021267050,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/05/OR_ABI-L2-MCMIPM2-M6_G16_s2021267050,s3://noaa-goes16/ABI-L1b-RadM/2021/267/05/OR_ABI-L1b-RadM2-M6C13_G16_s2021267050
2021al18,Hurricane Sam,2021-09-24 05:30:00,2021267053,11.26,-41.45,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/05/OR_ABI-L2-MCMIPM1-M6_G16_s2021267053,s3://noaa-goes16/ABI-L1b-RadM/2021/267/05/OR_ABI-L1b-RadM1-M6C13_G16_s2021267053,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/05/OR_ABI-L2-MCMIPM2-M6_G16_s2021267053,s3://noaa-goes16/ABI-L1b-RadM/2021/267/05/OR_ABI-L1b-RadM2-M6C13_G16_s2021267053
2021al18,Hurricane Sam,2021-09-24 06:00:00,2021267060,11.27,-41.56,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/06/OR_ABI-L2-MCMIPM1-M6_G16_s2021267060,s3://noaa-goes16/ABI-L1b-RadM/2021/267/06/OR_ABI-L1b-RadM1-M6C13_G16_s2021267060,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/06/OR_ABI-L2-MCMIPM2-M6_G16_s2021267060,s3://noaa-goes16/ABI-L1b-RadM/2021/267/06/OR_ABI-L1b-RadM2-M6C13_G16_s2021267060
2021al18,Hurricane Sam,2021-09-24 06:30:00,2021267063,11.28,-41.67,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/06/OR_ABI-L2-MCMIPM1-M6_G16_s2021267063,s3://noaa-goes16/ABI-L1b-RadM/2021/267/06/OR_ABI-L1b-RadM1-M6C13_G16_s2021267063,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/06/OR_ABI-L2-MCMIPM2-M6_G16_s2021267063,s3://noaa-goes16/ABI-L1b-RadM/2021/267/06/OR_ABI-L1b-RadM2-M6C13_G16_s2021267063
2021al18,Hurricane Sam,2021-09-24 07:00:00,2021267070,11.29,-41.79,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/07/OR_ABI-L2-MCMIPM1-M6_G16_s2021267070,s3://noaa-goes16/ABI-L1b-RadM/2021/267/07/OR_ABI-L1b-RadM1-M6C13_G16_s2021267070,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/07/OR_ABI-L2-MCMIPM2-M6_G16_s2021267070,s3://noaa-goes16/ABI-L1b-RadM/2021/267/07/OR_ABI-L1b-RadM2-M6C13_G16_s2021267070
2021al18,Hurricane Sam,2021-09-24 07:30:00,2021267073,11.45,-41.90,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/07/OR_ABI-L2-MCMIPM1-M6_G16_s2021267073,s3://noaa-goes16/ABI-L1b-RadM/2021/267/07/OR_ABI-L1b-RadM1-M6C13_G16_s2021267073,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/07/OR_ABI-L2-MCMIPM2-M6_G16_s2021267073,s3://noaa-goes16/ABI-L1b-RadM/2021/267/07/OR_ABI-L1b-RadM2-M6C13_G16_s2021267073
2021al18,Hurricane Sam,2021-09-24 08:00:00,2021267080,11.47,-42.00,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/08/OR_ABI-L2-MCMIPM1-M6_G16_s2021267080,s3://noaa-goes16/ABI-L1b-RadM/2021/267/08/OR_ABI-L1b-RadM1-M6C13_G16_s2021267080,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/08/OR_ABI-L2-MCMIPM2-M6_G16_s2021267080,s3://noaa-goes16/ABI-L1b-RadM/2021/267/08/OR_ABI-L1b-RadM2-M6C13_G16_s2021267080
2021al18,Hurricane Sam,2021-09-24 12:30:00,2021267123,11.58,-42.92,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/12/OR_ABI-L2-MCMIPM1-M6_G16_s2021267123,s3://noaa-goes16/ABI-L1b-RadM/2021/267/12/OR_ABI-L1b-RadM1-M6C13_G16_s2021267123,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/12/OR_ABI-L2-MCMIPM2-M6_G16_s2021267123,s3://noaa-goes16/ABI-L1b-RadM/2021/267/12/OR_ABI-L1b-RadM2-M6C13_G16_s2021267123
2021al18,Hurricane Sam,2021-09-24 13:00:00,2021267130,11.65,-43.32,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/13/OR_ABI-L2-MCMIPM1-M6_G16_s2021267130,s3://noaa-goes16/ABI-L1b-RadM/2021/267/13/OR_ABI-L1b-RadM1-M6C13_G16_s2021267130,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/13/OR_ABI-L2-MCMIPM2-M6_G16_s2021267130,s3://noaa-goes16/ABI-L1b-RadM/2021/267/13/OR_ABI-L1b-RadM2-M6C13_G16_s2021267130
2021al18,Hurricane Sam,2021-09-24 13:30:00,2021267133,11.65,-43.40,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/13/OR_ABI-L2-MCMIPM1-M6_G16_s2021267133,s3://noaa-goes16/ABI-L1b-RadM/2021/267/13/OR_ABI-L1b-RadM1-M6C13_G16_s2021267133,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/13/OR_ABI-L2-MCMIPM2-M6_G16_s2021267133,s3://noaa-goes16/ABI-L1b-RadM/2021/267/13/OR_ABI-L1b-RadM2-M6C13_G16_s2021267133
2021al18,Hurricane Sam,2021-09-24 14:00:00,2021267140,11.75,-43.50,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/14/OR_ABI-L2-MCMIPM1-M6_G16_s2021267140,s3://noaa-goes16/ABI-L1b-RadM/2021/267/14/OR_ABI-L1b-RadM1-M6C13_G16_s2021267140,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/14/OR_ABI-L2-MCMIPM2-M6_G16_s2021267140,s3://noaa-goes16/ABI-L1b-RadM/2021/267/14/OR_ABI-L1b-RadM2-M6C13_G16_s2021267140
2021al18,Hurricane Sam,2021-09-24 14:30:00,2021267143,11.77,-43.60,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/14/OR_ABI-L2-MCMIPM1-M6_G16_s2021267143,s3://noaa-goes16/ABI-L1b-RadM/2021/267/14/OR_ABI-L1b-RadM1-M6C13_G16_s2021267143,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/14/OR_ABI-L2-MCMIPM2-M6_G16_s2021267143,s3://noaa-goes16/ABI-L1b-RadM/2021/267/14/OR_ABI-L1b-RadM2-M6C13_G16_s2021267143
2021al18,Hurricane Sam,2021-09-24 15:00:00,2021267150,11.80,-43.70,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/15/OR_ABI-L2-MCMIPM1-M6_G16_s2021267150,s3://noaa-goes16/ABI-L1b-RadM/2021/267/15/OR_ABI-L1b-RadM1-M6C13_G16_s2021267150,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/15/OR_ABI-L2-MCMIPM2-M6_G16_s2021267150,s3://noaa-goes16/ABI-L1b-RadM/2021/267/15/OR_ABI-L1b-RadM2-M6C13_G16_s2021267150
2021al18,Hurricane Sam,2021-09-24 15:30:00,2021267153,11.82,-43.80,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/15/OR_ABI-L2-MCMIPM1-M6_G16_s2021267153,s3://noaa-goes16/ABI-L1b-RadM/2021/267/15/OR_ABI-L1b-RadM1-M6C13_G16_s2021267153,s3://noaa-goes16/ABI-L2-MCMIPM/2021/267/15/OR_ABI-L2-MCMIPM2-M6_G16_s2021267153,s3://noaa-goes16/ABI-L1b-RadM/2021/267/15/OR_ABI-L1b-RadM2-M6C13_G16_s2021267153
